更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,平均年齢,従業員数,資本金,企業URL,代表者
2024-07-01,医療法人土屋小児病院,病院・大学病院・クリニック,4,"■事業内容：小児専門病院として久喜市内及び久喜市近辺の基幹病院・掛かりつけ医療機関として多くの診療科目を設け、幅広い治療を提供しております。■診療科目：小児科, アレルギー科, 皮膚科, 精神科, 神経科, 循環器科, 予防接種, 乳幼児健診■理念：当院は、地域の小児医療を通じ、常に新しい病院価値(身近で明るい、親身で安心、俊敏で適切、清潔で安全)を創造し、 提供し続けます。",埼玉県久喜市久喜中央3-1-10,1964,,,,,http://www.tsuchiya.or.jp/~hospital/,
2024-08-01,医療法人都賀中央医院,病院・大学病院・クリニック,求人なし,,栃木県栃木市都賀町家中2195,1992,,,,228 百万円,"Failed to retrieve page, status code: 410",理事長 中村 洋
2024-06-01,社会福祉法人松寿会,福祉・介護関連サービス,1,■会社概要・群馬県渋川市にある社会福祉法人で、特別養護老人ホームやデイサービスセンター、ケアハウス、居宅介護支援、地域包括支援を運営しています。,群馬県渋川市金井2212-1,1999,,35.0,80,220百万円,https://www.kanaien.jp/,
2024-08-01,株式会社EPLink,SMO,64,■会社概要：同社はSMO業界圧倒的No.1企業として業界を牽引しております。■SMOとは：Site management organizationの略称。SMOは「治験施設支援機関」と呼ばれており、新薬開発に欠かせない「治験」をサポートする大切な機関になります。製薬会社から治験の依頼を受けた医療機関で治験を行うのに必要な仕組み作りを行い、治験開始後は事務局として医師や治験の進行をサポートしていく事業です。,東京都新宿区津久戸町1-8神楽坂AKビル,1999,,37.0,1670,100百万円,https://www.ep-link.co.jp/,
2024-08-01,森久保薬品株式会社,医薬品卸,4,■事業内容：産業動物用医薬品、畜産用機械器具の卸売業,神奈川県厚木市中町3-11-18Flos厚木2F,1950,,38.0,131,90百万円,http://www.morikubo.co.jp/,
2024-08-01,旭化成ファーマ株式会社,医薬品メーカー業界,13,■事業概要：旭化成は2003年10月1日から「事業会社・持株会社制」に移行し、持株会社（旭化成株式会社）と事業会社からなる新体制になりました。事業会社は、エレクトロニクス事業、ケミカル事業、繊維事業、医薬事業、医療機器事業、建材事業、住宅事業、電子材料事業といった幅広いフィールドで展開しています。そのうち医薬事業を担っているのが同社です。,東京都千代田区有楽町1-1-2日比谷三井タワー,2003,,,,"3,000百万円",http://www.asahikasei-pharma.co.jp/index.html,
2024-08-01,アルフレッサ ホールディングス株式会社,医薬品卸,7,■事業内容：医薬品、医療用検査試薬、医療機器・用具等の卸販売および製造販売、輸出入等並びに調剤薬局の経営とこれらに附帯する事業を行う子会社の管理等,東京都千代田区大手町1-1-3,2003,プライム市場,45.2,51,"18,454百万円",https://www.alfresa.com/,
2024-07-01,医療法人社団祐生会,病院・大学病院・クリニック,1,■事業内容： 祐生病院の運営【診療科目】整形外科・内科・形成外科・リハビリテーション科【病床数】83床（療養29床、一般54床）【看護基準】看護基準13：1、看護補助10：1【病棟職員内訳】看護師： 46名、療法士： 3名、放射線技師：3名 検査技師： 2名、薬剤師： 3名 栄養士： 1名 事務員： 15名,兵庫県伊丹市山田5-3-13,1977,,,150,,https://yusei-hospital.or.jp/,
2024-08-01,株式会社IDファーマ,バイオベンチャー業界,3,■事業内容：細胞治療・再生医療事業 遺伝子医薬事業国家プロジェクトの研究成果である技術に基づき、遺伝子治療製剤開発、遺伝子ワクチン開発、組換えタンパク製造、遺伝子・タンパク質の機能解析などのバイオ事業を多面的に行っています。また、プラットフォーム技術としての独自のベクター技術の開発も行っています。,東京都千代田区富士見2-10-2飯田橋グラン・ブルーム,2003,,35.0,22,30百万円,https://www.iromgroup.co.jp/group/advanced/,
2024-07-01,有限会社こすもす,福祉・介護関連サービス,1,■事業内容：・訪問介護・通所介護・居宅介護支援■同社サービス：（1）通所介護…同社には、大きく分けて4つの通所介護事業所（デイサービス）があります。それぞれリハビリや脳トレ／手作業、まったり度合いなど特色が異なり、利用者に合ったデイサービスが選択できます。（2）訪問介護…高齢者世帯での問題の一つに「移動手段がなく買い物に行けない」「料理が作れない」などが挙げられます。また、家族と同居していても日中は仕事で1人きりという世帯も多くあります。同社は、買い物の手伝いや料理の準備など生活全般のサポートを行い、いつまでも自宅で安全に過ごしていけるよう援助します。など,山梨県韮崎市藤井町北下條2003-4,2004,,,35,3百万円,http://daycosmos.web.fc2.com/index.html,
2024-07-01,株式会社ＵＭＮファーマ,CMO,2,■当社の特徴：当社は2004年4月に設立されたバイオ医薬品の研究開発・製造事業会社です。,秋田県秋田市御所野湯本4-2-3,2004,,37.5,60,90百万円,http://www.umnpharma.com,
2024-06-01,ユビックス株式会社,医療機器メーカー業界,1,■医療用機械器具、理化学器械の製造及び販売■医療用器械器具、理化学器械の修理及び保守メンテナンス,東京都江東区青海2-4-32 TIME24ビル5F,2004,,,,"1,000万円",https://ubi-x.co.jp/,代表取締役 新實 忠之
2024-08-01,株式会社マザーズ,福祉・介護関連サービス,7,■事業内容： 福祉・介護事業など■運営事業詳細：（1）家・暮らし … 高齢者グループホーム／住宅型有料老人ホーム／ナーシングホーム／障がい者グループホーム（2）ケア・サポート … 在宅介護サービス／訪問看護サービス／障がい者支援サービス／通所介護サービス（3）農・食コミュニティデザイン … 就労困難者の就労支援／地域の介護予防・健康促進事業／配食サービス／飲食サービス（4）ソーシャルデザイン … サポートイン南知多／バリアフリービーチイベント／榊原温泉「湯の瀬」(運営受託）,愛知県名古屋市西区新道1-2-5,2003,,,350,30百万円,"Failed to retrieve page, status code: 410",
2024-07-01,有限会社ほっと・ステーション,福祉・介護関連サービス,1,■事業内容：・居宅介護・移動支援・重度訪問・生活介護障害がある方々が地域でいきいきとした安全で暮らしやすい生活を送れるお手伝いがしたいとマンションの一室から始めた小さな小さな事業所でした。障害がある方々の生活を支えるためにも、まずヘルパーさんが働きやすい状態をつくりたいとの考えに少しずつ仲間が集まり、今の『ほっと・ステーション』になりました。,大阪府大阪市城東区関目1-20-22,2004,,,102,3百万円,http://hotstation.jp/,
2024-07-01,医療法人健栄会,病院・大学病院・クリニック,1,＜企業概要＞■事業内容・歯科医院■ビジョン・治療するだけではなく、予防からリハビリまでと一生を通じて利用いただけるかかりつけ歯科医院を目指しています,佐賀県鳥栖市田代上町221,1972,,,50,7百万円,https://www.monji-doc.or.jp/,
2024-07-01,アスメディックス株式会社,医療機器卸,5,■事業内容：・医療機関向け調達支援事業・医療機関向けコンサルティング事業・医療系人材紹介･派遣事業・調剤薬局事業,東京都港区東麻布1-5-2ザイマックス東麻布ビル,2002,,36.0,100,100百万円,http://www.asmedix.co.jp/,
