更新日,名称,業界(小分類),求人有無,所在地,設立,平均年齢,従業員数,企業URL,代表者,資本金,事業内容
2024-08-01,株式会社かねこ薬局,調剤薬局・ドラッグストア業界,求人なし,東京都町田市旭町2-2-29,1979,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 金子 實,30 百万円,
2024-08-01,有限会社花水木家政婦紹介所,その他医療関連,求人なし,東京都町田市上小山田町2883-7,1988,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 秀嶋 葉子,12 百万円,
2024-08-01,一般社団法人小金井市医師会,その他医療関連,求人なし,東京都小金井市本町1-3-3,1974,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表理事 小松 淳二,,
2024-08-01,株式会社金子薬局,調剤薬局・ドラッグストア業界,求人なし,東京都小金井市梶野町5-7-14,1971,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 金子 博泰,10 百万円,
2024-08-01,有限会社上原薬局,調剤薬局・ドラッグストア業界,求人なし,東京都小平市花小金井1-2-21,1987,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 上原 紀一,3 百万円,
2024-08-01,有限会社カテイ薬局,調剤薬局・ドラッグストア業界,求人なし,東京都日野市南平7-6-47,1990,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山﨑 水子,3 百万円,
2024-08-01,株式会社遠藤歯研,その他医療関連,求人なし,東京都府中市八幡町2-19-10アモジュル 1Ｆ,1986,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 遠藤 茂登男,10 百万円,
2024-08-01,有限会社パイン薬品,調剤薬局・ドラッグストア業界,求人なし,東京都東村山市栄町3-15-7岡村ビル 101,1968,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 赤羽 きよ子,5 百万円,
2024-08-01,株式会社種田医科器械,医療機器卸,求人なし,東京都東村山市富士見町4-16-2,1976,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 種田 光利,10 百万円,
2024-08-01,カメダ医療精器株式会社,医療機器卸,求人なし,東京都国分寺市南町3-25-9カメダビル 1・2Ｆ,1965,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 亀田 宰,10 百万円,
2024-08-01,有限会社もり薬局,調剤薬局・ドラッグストア業界,求人なし,東京都国分寺市本町2-9-12,1995,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 森 杉雄,3 百万円,
2024-08-01,一般社団法人国分寺市医師会,その他医療関連,求人なし,東京都国分寺市泉町2-3-8国分寺市いずみプラザ 2Ｆ,1974,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表理事 知念 信昭,,
2024-08-01,有限会社多摩薬局,調剤薬局・ドラッグストア業界,求人なし,東京都国分寺市南町3-18-17森ビル 1Ｆ,1950,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 森 幹雄,8 百万円,
2024-08-01,有限会社木村薬局,調剤薬局・ドラッグストア業界,求人なし,東京都国立市北1-7-21第一安江ビル 1Ｆ,1994,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 木村 和彦,3 百万円,
2024-08-01,有限会社トラヤ薬局,調剤薬局・ドラッグストア業界,求人なし,東京都西東京市田無町2-10-5,1996,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 三武 紀子,3 百万円,
2024-08-01,ワガツマ薬局有限会社,調剤薬局・ドラッグストア業界,求人なし,東京都西東京市南町4-3-2サウスタウンビル 1Ｆ,1996,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 久保田綠,3 百万円,
2024-08-01,有限会社吉岡薬局,調剤薬局・ドラッグストア業界,求人なし,東京都西東京市南町1-14-11,1968,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 吉岡 直樹,3 百万円,
2024-08-01,有限会社向台薬局,調剤薬局・ドラッグストア業界,求人なし,東京都西東京市向台町3-3-24,1994,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 野田 汎史,3 百万円,
2024-08-01,有限会社工藤薬局,調剤薬局・ドラッグストア業界,求人なし,東京都西東京市富士町4-16-7,1958,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 工藤 弘子,9 百万円,
2024-08-01,社会福祉法人悠遊,福祉・介護関連サービス,求人なし,東京都西東京市泉町3-15-28,1993,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,理事長 鈴木 礼子,996 百万円,
2024-08-01,株式会社まさだや,調剤薬局・ドラッグストア業界,求人なし,東京都福生市本町142マサビルＢ館 3Ｆ,1980,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 町田 恵子,10 百万円,
2024-08-01,有限会社町田薬局,調剤薬局・ドラッグストア業界,求人なし,東京都福生市志茂68,1960,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 横田 陽子,3 百万円,
2024-08-01,有限会社福生ふれあいの友,福祉・介護関連サービス,求人なし,東京都福生市大字福生2167-5,1983,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 濱尾 憲一,10 百万円,
2024-08-01,医療法人社団幹人会,その他医療関連,求人なし,東京都福生市加美平3-35-13,1993,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,理事長 玉木 一弘,163 百万円,
2024-08-01,有限会社大塚薬局,調剤薬局・ドラッグストア業界,求人なし,東京都狛江市中和泉1-8-15,1995,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大塚 洋,3 百万円,
2024-08-01,有限会社あくつ薬局,調剤薬局・ドラッグストア業界,求人なし,東京都清瀬市松山1-41-18,1962,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 阿久津 七光,3 百万円,
2024-08-01,有限会社タクト,調剤薬局・ドラッグストア業界,求人なし,東京都武蔵村山市三ツ木3-42,1991,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 松木 賢治,3 百万円,
2024-08-01,株式会社ライフケアサービス,福祉・介護関連サービス,求人なし,東京都多摩市諏訪1-9-1,1993,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 桂田 重信,10 百万円,
2024-08-01,株式会社南多摩薬業,調剤薬局・ドラッグストア業界,求人なし,東京都多摩市中沢2-5-6,1985,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山田 哲道,69 百万円,
2024-08-01,医療法人社団鈴木内科胃腸科,病院・大学病院・クリニック,求人なし,東京都多摩市永山5-4-10,1990,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,理事長 鈴木 秀彦,,
2024-08-01,医療法人社団有間矯正歯科クリニック,病院・大学病院・クリニック,求人なし,東京都多摩市落合1-46-2,1993,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,理事長 有間 英生,,
2024-08-01,有限会社こすげ薬局,調剤薬局・ドラッグストア業界,求人なし,東京都あきる野市野辺375-1,1989,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小菅 義昭,5 百万円,
2024-08-01,みどり調剤薬局有限会社,調剤薬局・ドラッグストア業界,求人なし,東京都あきる野市雨間325-12,1993,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 松村 美代子,3 百万円,
2024-08-01,有限会社森縫合糸製造所,医療機器メーカー業界,求人なし,東京都あきる野市伊奈1129,1982,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 森 博,8 百万円,
2024-08-01,株式会社五番街ファーマシー,調剤薬局・ドラッグストア業界,求人なし,神奈川県横浜市西区南幸1-5-24,1979,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 徳里 政嗣,10 百万円,
2024-08-01,合名会社清家世界堂,調剤薬局・ドラッグストア業界,求人なし,神奈川県横浜市緑区長津田1-22-944号,1931,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 清家 康真,11 百万円,
2024-08-01,有限会社ヤザワ,調剤薬局・ドラッグストア業界,求人なし,神奈川県横浜市保土ケ谷区仏向町120ヤザワビル,1989,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 矢澤 洋一,48 百万円,
2024-08-01,合名会社光栄堂薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県横浜市金沢区瀬戸16-3,1949,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 堀川壽代,,
2024-08-01,株式会社紀久薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県横浜市戸塚区戸塚町6001-5,1920,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 加藤 眞人,10 百万円,
2024-08-01,有限会社東邦精機製作所,医療機器メーカー業界,求人なし,神奈川県川崎市川崎区東門前1-12-12,1967,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 斉藤 貞治,5 百万円,
2024-08-01,有限会社秋山薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県川崎市中原区井田中ノ町33-6,1964,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 秋山 直敏,3 百万円,
2024-08-01,有限会社イケダ薬品,調剤薬局・ドラッグストア業界,求人なし,神奈川県川崎市高津区新作5-13-1ササノハイツ 1Ｆ,1991,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 池田 淳,3 百万円,
2024-08-01,合資会社めぐみ薬品,医薬品卸,求人なし,神奈川県川崎市高津区新作4-11-19,1967,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 惠 木立,,
2024-08-01,有限会社アオイ薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県横須賀市津久井2-17-24,1997,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 萩原 昭子,3 百万円,
2024-08-01,有限会社ヤマダ薬品,調剤薬局・ドラッグストア業界,求人なし,神奈川県横須賀市長沢6-14-29,1987,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山田 友造,5 百万円,
2024-08-01,有限会社ドラックストアー寺分,調剤薬局・ドラッグストア業界,求人なし,神奈川県横須賀市長井1-23-1,1971,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中村 康之,3 百万円,
2024-08-01,有限会社野比薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県横須賀市野比2-13-2ＫＮハイム 101,1987,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 桑田 廣隆,5 百万円,
2024-08-01,有限会社岡薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県横須賀市衣笠栄町3-6,1987,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 礒部 昌子,5 百万円,
2024-08-01,社会福祉法人春光学園,福祉・介護関連サービス,求人なし,神奈川県横須賀市小矢部2-14-1,1926,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,理事長 森田 常夫,916 百万円,
2024-08-01,有限会社細川薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県横須賀市ハイランド4-4-2,1965,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 細川 令子,3 百万円,
2024-08-01,有限会社衣笠調剤薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県横須賀市衣笠栄町1-20,1987,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 馬場 尚文,3 百万円,
2024-08-01,有限会社湘南調剤薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県横須賀市公郷町1-53-46,1985,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,3 百万円,
2024-08-01,有限会社つかさ薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県平塚市八重咲町25-8,1993,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中田 剛,5 百万円,
2024-08-01,有限会社昭和薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県平塚市宝町5-22昭和ビル 1Ｆ,1960,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,3 百万円,
