更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容
2024-08-01,医療法人社団ひろまさ会,病院・大学病院・クリニック,求人なし,広島県広島市東区尾長東2-5-4,1999,理事長 谷本 雅伯,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,116 百万円,
2024-08-01,医療法人社団たけなお会,病院・大学病院・クリニック,求人なし,広島県広島市東区中山東2-2-9,2002,理事長 谷口 裕,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,11 百万円,
2024-08-01,医療法人宥善会前田医院,病院・大学病院・クリニック,求人なし,広島県東広島市黒瀬町国近335-1,1994,理事長 佐々木 政敏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,138 百万円,
2024-08-01,医療法人社団あんず会,病院・大学病院・クリニック,求人なし,広島県東広島市高屋町杵原1292-1,1996,理事長 本田 きょう子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,138 百万円,
2024-08-01,医療法人社団伯瑛会,病院・大学病院・クリニック,求人なし,広島県広島市南区西蟹屋4-8-35,2005,理事長 金田 瑛司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,992 百万円,
2024-08-01,医療法人さとみ会,病院・大学病院・クリニック,求人なし,東京都足立区東綾瀬1-9-4プラザ白うめ 3Ｆ,2002,理事長 藤井 里香,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人清泉会,病院・大学病院・クリニック,求人なし,広島県広島市中区国泰寺町1-5-11,2012,理事長 一ノ瀬 孝彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,16 百万円,
2024-08-01,医療法人社団さゆり会,病院・大学病院・クリニック,求人なし,広島県呉市音戸町田原2-2-8,2014,理事長 向井 皇,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,8 百万円,
2024-08-01,医療法人達磨会,病院・大学病院・クリニック,求人なし,広島県福山市東深津町3-23-46,2014,理事長 井上文之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人横田メンタルクリニック,病院・大学病院・クリニック,求人なし,広島県広島市東区若草町11-2グランアークテラス 3Ｆ,2014,理事長 横田 則夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,30 百万円,
2024-08-01,医療法人恵愛会,病院・大学病院・クリニック,求人なし,山口県防府市岩畠1-2-1,1966,理事長 國本 泰男,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,821 百万円,
2024-08-01,医療法人実昌会,病院・大学病院・クリニック,求人なし,山口県防府市大字田島587-1,2002,理事長 中司 昌美,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,217 百万円,
2024-08-01,医療法人聖慈会,福祉・介護関連サービス,求人なし,福岡県福岡市中央区天神2-4-11パシフィーク天神 6Ｆ,1994,理事長 呉相俊,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人永孝会,病院・大学病院・クリニック,無,山口県山陽小野田市日の出3-16-8宝繊ビル 1Ｆ,2011,理事長 八丁 裕次,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,13 百万円,
2024-08-01,医療法人健伸会おおうちクリニック,病院・大学病院・クリニック,求人なし,山口県山口市大内千坊5-1-7,2011,理事長 柏田 順一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,14 百万円,
2024-08-01,医療法人陽心会,病院・大学病院・クリニック,求人なし,山口県下松市大手町1-1-11,1994,理事長 篠原 陽一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,466 百万円,
2024-08-01,医療法人聖秀会,病院・大学病院・クリニック,求人なし,岡山県岡山市北区大安寺東町23-15,1989,理事長 井口 秀夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人朝日医療会,病院・大学病院・クリニック,求人なし,岡山県岡山市中区東川原141-10,1990,理事長 万代 矩之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人柏愛会,病院・大学病院・クリニック,無,福岡県福岡市博多区東月隈4-1-20,1989,理事長 林 廣青,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,189 百万円,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■医業・整形外科・リウマチ科・リハビリテーション科・自由診療科・訪問リハビリステーション■介護業・居宅介護支援事業・通所介護事業・訪問介護事業・訪問看護事業・住宅型有料老人ホーム 2022年10月doda掲載求人より引用
2024-08-01,医療法人大森整形外科医院,病院・大学病院・クリニック,求人なし,福岡県福岡市南区弥永4-6-15,1999,理事長 大森 俊一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人明楽会,病院・大学病院・クリニック,求人なし,福岡県福岡市博多区銀天町2-2-3,1989,理事長 隈 博政,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,13 百万円,
2024-08-01,医療法人宏至会,病院・大学病院・クリニック,無,福岡県福岡市博多区月隈2-11-1,1994,理事長 野見山 宏地,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,38 百万円,
2024-08-01,医療法人元気が湧く,病院・大学病院・クリニック,求人なし,福岡県福岡市南区大橋3-2-1,1991,理事長 本山 茂夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,101 百万円,
2024-08-01,医療法人雄之会,病院・大学病院・クリニック,求人なし,福岡県福岡市南区井尻5-25-6,1994,理事長 築山 雄次,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,
2024-08-01,医療法人メディカル・ライフクオリティ,病院・大学病院・クリニック,無,福岡県福岡市博多区博多駅東1-13-17松岡ビル 4Ｆ,2005,理事長 春岡 龍男,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人弘奉会,病院・大学病院・クリニック,無,福岡県福岡市早良区田村1-1-27,2006,理事長 武田 徹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,
2024-08-01,医療法人増田内科整形外科医院,病院・大学病院・クリニック,求人なし,福岡県福岡市東区香椎駅前2-12-43,2006,理事長 増田 由紀子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人輝栄会,病院・大学病院・クリニック,求人なし,福岡県福岡市東区千早4-14-40,2007,理事長 中村 吉孝,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,804 百万円,
2024-08-01,医療法人ＳＭＡＫ,病院・大学病院・クリニック,求人なし,福岡県福岡市中央区薬院4-1-27薬院大通センタービル1番館 211,2007,理事長 杉野 敬子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,14 百万円,
2024-08-01,医療法人ホームケア,病院・大学病院・クリニック,求人なし,福岡県福岡市東区土井1-21-1サンコービル 4Ｆ,2009,理事長 原 祐一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,37 百万円,
2024-08-01,医療法人慈香会,病院・大学病院・クリニック,求人なし,福岡県朝倉市杷木池田789-5,2007,理事長 森山 敦夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,264 百万円,
2024-08-01,医療法人陽山会,病院・大学病院・クリニック,求人なし,福岡県飯塚市立岩1308-12,1990,理事長 丸野 陽一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,183 百万円,
2024-08-01,医療法人楽生会,その他医療関連,求人なし,福岡県飯塚市楽市131-1,2007,理事長 松口 武行,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,151 百万円,
2024-08-01,医療法人豊光会,病院・大学病院・クリニック,求人なし,福岡県福岡市南区長住2-9-4,2010,理事長 田野 茂樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,21 百万円,
2024-08-01,医療法人社団貴望会古閑歯科医院,病院・大学病院・クリニック,求人なし,福岡県大牟田市浄真町92,1994,理事長 古閑 たか子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,16 百万円,
2024-08-01,医療法人孝明会,病院・大学病院・クリニック,求人なし,福岡県福岡市東区箱崎ふ頭1-4-61サンセットタワー 2Ｆ,2011,理事長 林 孝明,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,14 百万円,
2024-08-01,医療法人悠志会,その他医療関連,求人なし,福岡県福岡市中央区荒戸1-2-28,2011,理事長 原田 剛志,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人あさかぜ,その他医療関連,求人なし,福岡県福岡市中央区渡辺通2-6-12,2013,理事長 村岡 聡一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,143 百万円,
2024-08-01,医療法人英和会,病院・大学病院・クリニック,求人なし,福岡県糟屋郡新宮町三代西2-15-23,2013,理事長 石津 和幸,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,172 百万円,
2024-08-01,医療法人辻医院,病院・大学病院・クリニック,求人なし,福岡県北九州市門司区永黒2-9-18,2007,理事長 辻 雄一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人ふらて会,病院・大学病院・クリニック,求人なし,福岡県北九州市八幡東区山路松尾町13-27,1995,理事長 西野 憲史,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,94 百万円,
2024-08-01,医療法人上の原クリニック,病院・大学病院・クリニック,求人なし,福岡県北九州市八幡西区上の原3-28-11,2007,理事長 生山 俊弘,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,162 百万円,
2024-08-01,医療法人徹滋会北崎医院,病院・大学病院・クリニック,求人なし,福岡県北九州市若松区白山1-2-21,2010,理事長 北﨑 滋彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人こうざきクリニック,病院・大学病院・クリニック,求人なし,福岡県田川市大字伊田5005-5,2013,理事長 神崎 眞一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,99 百万円,
2024-08-01,医療法人えとう内科・循環器内科,病院・大学病院・クリニック,求人なし,佐賀県佐賀市神野東4-3-19,2003,理事長 江頭 泰博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,27 百万円,
2024-08-01,医療法人輝文会,病院・大学病院・クリニック,求人なし,佐賀県佐賀市諸富町大字為重115-2,2005,理事長 山田 隆啓,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,129 百万円,
2024-08-01,医療法人雄邦会,病院・大学病院・クリニック,求人なし,佐賀県武雄市若木町大字川古7511-3,1997,理事長 小林 龍彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,157 百万円,
2024-08-01,医療法人回生会うえきクリニック,病院・大学病院・クリニック,求人なし,佐賀県三養基郡上峰町大字坊所1570-55,2007,理事長 植木 一虎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,25 百万円,
2024-08-01,医療法人優なぎ会,病院・大学病院・クリニック,求人なし,福岡県福岡市東区雁の巣1-26-1,1997,理事長 熊谷 雅之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,248 百万円,
2024-08-01,医療法人九曜会,病院・大学病院・クリニック,求人なし,佐賀県佐賀市西与賀町大字厘外859-15,2010,理事長 古賀 貴文,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人秋桜会,病院・大学病院・クリニック,求人なし,長崎県長崎市京泊3-30-3,1996,理事長 池田 直実,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,169 百万円,
