更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-08-01,葵交通株式会社,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 東証一部上場 日産東京販売ホールディングスグループ■一般乗用旅客自動車運送業（免許 東陸自旅第344号）■小型自動車分解整備事業（認証第1-1643号）【保有台数】タクシー64台・電気自動車リーフ 1台・東京無線色セダン 21台、黒色セダン 18台・セレナeパワー 9台（内福祉車 1台）・ノートeパワー 8台・NV200 7台 ※内ユニバーサル仕様2台（車椅子のまま乗車可） 2022年1月doda掲載求人より引用,東京都杉並区和田1-19-9,1951,,146,50 百万円,,,代表取締役 田中 秀和
2024-08-01,中日本施設管理株式会社,その他,求人なし,,東京都中野区本町1-32-2ハーモニータワー 6Ｆ,2011,,145,30 百万円,,,代表取締役 稲森 宏育
2024-08-01,八幡第一交通株式会社,その他,求人なし,,福岡県北九州市八幡西区紅梅1-8-13,1967,,145,15 百万円,,,代表取締役 池田 正則
2024-08-01,新明和岩国航空整備株式会社,その他,求人なし,,山口県岩国市今津町1-8-21アサヒビル 3Ｆ,1996,,143,50 百万円,,,代表取締役 古家後 利一
2024-08-01,株式会社電通北海道,その他,求人なし,,北海道札幌市中央区大通西5-11-1電通恒産札幌ビル,1994,,143,300 百万円,,,代表取締役 木村 平
2024-08-01,共和サポートアンドサービス株式会社,その他,求人なし,,静岡県浜松市中央区大柳町154,2001,,143,10 百万円,,,代表取締役 増田 隆昭
2024-08-01,株式会社サンケイリビング新聞社,その他,求人なし,,東京都新宿区西新宿8-17-1住友不動産新宿グランドタワー 36Ｆ,1977,,142,100 百万円,,,代表取締役 砂原 一隆
2024-08-01,トランスパーフェクト・ジャパン合同会社,その他,求人なし,,東京都新宿区西新宿6-22-1新宿スクエアタワー 27Ｆ,2005,,142,20 百万円,,,代表社員 ヘンリー・タン
2024-08-01,ブルーチップ株式会社,その他,求人なし,,東京都中央区日本橋2-16-2ＫＤＸ日本橋ビル,1980,,140,50 百万円,,,代表取締役社長 宮本 洋一
2024-08-01,鶴見鋼管株式会社,その他,求人なし,,福島県いわき市南台3-1-9,1949,,140,48 百万円,,,代表取締役 羽田 憲治
2024-08-01,株式会社アイ・シイ・エス,その他,求人なし,,神奈川県愛甲郡愛川町三増247-15,1973,,139,220 百万円,,,代表取締役 新川 親生
2024-08-01,富山電気ビルデイング株式会社,その他,求人なし,,富山県富山市桜橋通り3-1,1936,,139,390 百万円,,,代表取締役 山田 岩男
2024-08-01,株式会社楽天野球団,その他,無,プロ野球チーム『東北楽天ゴールデンイーグルス』の運営、および関連事業 2024年6月doda掲載求人より引用,宮城県仙台市宮城野区宮城野2-11-6楽天生命パーク宮城,2004,,139,100 百万円,,,代表取締役 森井 誠之
2024-08-01,株式会社丹新ビルサービス,その他,求人なし,,京都府福知山市東羽合町164,1986,,138,20 百万円,,,代表取締役 新庄 昭仁
2024-08-01,カタギ食品株式会社,その他,求人なし,,大阪府寝屋川市石津元町12-8,1953,,137,30 百万円,,,代表取締役 参河 浩司
2024-08-01,株式会社ＯＰＡ,その他,求人なし,,千葉県千葉市美浜区中瀬2-6-1ＷＢＧマリブイースト 22Ｆ,2021,,137,10 百万円,,,代表取締役 渡邉 祐子
2024-08-01,セコムホームサービス株式会社,その他,求人なし,,東京都渋谷区神宮前1-5-1,1989,,136,32 百万円,,,代表取締役 佐藤 弘樹
2024-08-01,株式会社プレステージ・グローバルソリューション,その他,求人なし,,東京都千代田区麹町2-4-1,2019,,136,100 百万円,,,代表取締役 中村 干城
2024-08-01,ハウスコム西東京株式会社,その他,求人なし,,東京都立川市曙町2-13-1,2022,,136,20 百万円,,,代表取締役 塚田 敦志
2024-08-01,株式会社スズデン,その他,求人なし,,山形県山形市大字釈迦堂1479,1980,,135,20 百万円,,,代表取締役 麻野 直樹
2024-08-01,株式会社大正製薬物流サービス,その他,求人なし,,埼玉県さいたま市北区吉野町1-403,1998,,134,30 百万円,,,代表取締役 高橋 正
2024-08-01,大分第一交通株式会社,その他,求人なし,,大分県大分市弁天1-4-29,2001,,134,10 百万円,,,代表取締役 早瀨 勇治
2024-08-01,ボロレ・ロジスティクス・ジャパン株式会社,その他,求人なし,,東京都千代田区丸の内1-8-3丸の内トラストタワー本館 12Ｆ,1977,,133,50 百万円,,,代表取締役 ファビアン・ジョルダーノ
2024-08-01,株式会社ミキ・ツーリスト,その他,無,■ツアー・オペレーター業務＜手配地域＞ヨーロッパ全域、北アフリカ、南部アフリカ、中近東、アメリカ、ハワイ、カナダ、オセアニア、アジア、中南米 2024年2月doda掲載求人より引用,東京都港区虎ノ門4-1-1神谷町トラストタワー 5Ｆ,1988,,132,98 百万円,,,代表取締役 日根 克巳
2024-08-01,株式会社柏圭,その他,求人なし,,東京都港区新橋2-19-3カシケイビル,2011,,132,88 百万円,,,代表取締役 加藤 久雄
2024-08-01,株式会社埼玉パワーテクノ,その他,求人なし,,埼玉県さいたま市緑区原山3-1-17,2016,,132,50 百万円,,,代表取締役 野口 仁康
2024-08-01,株式会社ホテル新潟,その他,求人なし,,新潟県新潟市中央区万代5-11-20,2005,,131,100 百万円,,,代表取締役 前山 英人
2024-08-01,シコク興産株式会社,その他,求人なし,,香川県丸亀市土器町東8-537-1,1969,,129,90 百万円,,,代表取締役 福田 博行
2024-08-01,大塚メディカルデバイス株式会社,その他,求人なし,,東京都千代田区神田司町2-9,2011,,129,"7,550 百万円",,,代表取締役 東條 紀子
2024-08-01,ＤＯＷＡテクノリサーチ株式会社,その他,求人なし,,秋田県鹿角郡小坂町小坂鉱山字尾樽部60-1,1988,,128,10 百万円,,,代表取締役 畠山 顕行
2024-08-01,ベースフード株式会社,その他,求人なし,,東京都目黒区中目黒5-25-2,2016,グロース,128,"1,132 百万円",36.2,,代表取締役 橋本 舜
2024-08-01,株式会社モミモ,その他,求人なし,,群馬県桐生市相生町3-136-1,1949,,127,90 百万円,,,代表取締役 石川 正彦
2024-08-01,志布志東洋埠頭株式会社,その他,求人なし,,鹿児島県志布志市志布志町志布志3275-2,1967,,127,20 百万円,,,代表取締役 冨永 超
2024-08-01,株式会社ベストグローバル,その他,無,,東京都渋谷区東3-11-10,2013,,126,100 百万円,,,代表取締役 塚田 正之
2024-08-01,原田荷役株式会社,その他,求人なし,,東京都港区芝浦2-15-16田町ＫＳビル 4Ｆ,1955,,125,11 百万円,,,代表取締役 原田 龍次郎
2024-08-01,三愛オブリガスサービス九州株式会社,その他,求人なし,,福岡県福岡市博多区冷泉町5-32オーシャン博多ビル 3Ｆ,1977,,125,24 百万円,,,代表取締役 坂本 唐市博
2024-08-01,宮崎センコー運輸整備株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,,宮崎県延岡市土々呂町6-1711,1978,,124,90 百万円,,,代表取締役 椎原 真也
2024-08-01,平和扶桑テクノ株式会社,その他,求人なし,,大分県大分市三佐5-2-7ＷＩＮＤＯＭ・スガ 1Ｆ,1976,,124,46 百万円,,,代表取締役 中條 克紀
2024-08-01,株式会社日本旅行アカウントサービス,その他,求人なし,,東京都中央区日本橋1-19-1日本橋ダイヤビルディング 10Ｆ,2011,,124,25 百万円,,,代表取締役 福田 泰司
2024-08-01,ニューロング精密工業株式会社,その他,求人なし,,東京都品川区東五反田3-21-5,1950,,123,40 百万円,,,代表取締役 板垣 昌幸
2024-08-01,ナステック株式会社,その他,求人なし,,神奈川県川崎市川崎区小島町4-2日本冶金工業株式会社 川崎製造所内,2011,,122,100 百万円,,,代表取締役 菅野 正登
2024-08-01,大亜工業株式会社,その他,求人なし,,広島県広島市中区光南6-3-81,1953,,121,95 百万円,,,代表取締役 小林 達郎
2024-08-01,ＤＯＷＡパワーデバイス株式会社,その他,求人なし,,長野県塩尻市大字片丘9637-3塩尻インター林間工業団地,2006,,121,100 百万円,,,代表取締役 小山内 英世
2024-08-01,三菱ＵＦＪ証券ホールディングス株式会社,その他,求人なし,,東京都千代田区大手町1-9-2大手町フィナンシャルシティグランキューブ,1948,,120,"75,518 百万円",,,取締役社長 兼 グローバルＣＥＯ 小林 真
2024-08-01,株式会社ユアテック宮城サービス,その他,求人なし,,宮城県仙台市若林区大和町5-29-15,1972,,120,30 百万円,,,代表取締役 菅原 文之
2024-08-01,東京石灰工業株式会社,その他,求人なし,,東京都中央区日本橋茅場町2-2-1東京石灰工業（株）本社ビル 9Ｆ,1941,,120,30 百万円,,,代表取締役 菊池 宏行
2024-08-01,名古屋ピグメント株式会社,その他,求人なし,,愛知県犬山市字上舞台62-1,1969,,120,100 百万円,,,代表取締役 近藤 賢治
2024-08-01,キオクシアホールディングス株式会社,その他,求人なし,,東京都港区芝浦3-1-21田町ステーションタワーＳ,2019,,120,"10,000 百万円",,,代表取締役 早坂 伸夫
2024-08-01,株式会社モブキャストホールディングス,その他,無,,東京都港区六本木6-8-10ＳＴＥＰ六本木 4Ｆ,2004,グロース,119,100 百万円,41.7,,代表取締役社長 ＣＥＯ 藪 考樹
2024-08-01,大和自動車交通立川株式会社,その他,求人なし,,東京都立川市富士見町1-25-20,2014,,119,10 百万円,,,代表取締役 澤田 康太郎
2024-08-01,協同食品株式会社,その他,求人なし,,香川県坂出市昭和町2-1-9,1962,,118,97 百万円,,,代表取締役 奥谷 和巳
2024-08-01,ネオフォトニクス・セミコンダクタ合同会社,その他,求人なし,,東京都八王子市東浅川町550-10,2012,,118,100 百万円,,,
2024-08-01,大阪ガスファイナンス株式会社,その他,求人なし,,大阪府大阪市中央区備後町3-6-14アーバネックス備後町ビル内,1999,,117,600 百万円,,,代表取締役 岸本 正章
2024-08-01,制御機材株式会社,その他,無,,東京都新宿区西新宿1-26-2新宿野村ビル 28Ｆ,1970,,117,100 百万円,,,代表取締役社長 萬 泰弘
2024-08-01,株式会社ＯＫＢビジネス,その他,求人なし,,岐阜県大垣市郭町3-98,1979,,117,20 百万円,,,代表取締役 本間 一哉
2024-08-01,化成フロンティアサービス株式会社,その他,求人なし,,福岡県北九州市八幡西区黒崎城石1-1,1993,,117,20 百万円,,,代表取締役 大橋 至光
2024-08-01,若松第一交通株式会社,その他,求人なし,,福岡県北九州市若松区くきのうみ中央7-23,2001,,117,10 百万円,,,代表取締役 池田 正則
2024-08-01,株式会社リブネット,その他,求人なし,,三重県伊勢市楠部町乙135,2002,,116,100 百万円,,,代表取締役 三浦 史朗
2024-08-01,共同ＮＰＩパッケージ株式会社,その他,求人なし,,茨城県守谷市立沢1932,2017,,116,45 百万円,,,代表取締役 髙木 伸浩
2024-08-01,ＥＰＡＭ　Ｓｙｓｔｅｍｓ　Ｊａｐａｎ合同会社,その他,求人なし,,東京都港区芝大門1-10-11芝大門センタービル 10,2018,,116,,,,
2024-08-01,株式会社テレビ新広島,その他,求人なし,,広島県広島市南区出汐2-3-19,1974,,115,"1,000 百万円",,,代表取締役 箕輪 幸人
2024-08-01,株式会社パレモ,その他,求人なし,,愛知県名古屋市中村区名駅5-27-13名駅錦橋ビル 6Ｆ,2017,,115,10 百万円,,,代表取締役 香西 雅弘
2024-08-01,株式会社データスプリング,その他,無,■マーケティングリサーチ■情報処理サービス■情報提供サービス 2024年4月doda掲載求人より引用,東京都千代田区麹町3-1,2019,,115,50 百万円,,,代表取締役 細野 智裕
2024-08-01,株式会社マーキュリアホールディングス,その他,求人なし,,東京都千代田区内幸町1-3-3,2021,プライム,115,"4,066 百万円",43.0,,代表取締役 豊島 俊弘
2024-08-01,株式会社ブルーハイウェイサービス,その他,求人なし,,東京都千代田区外神田1-18-13秋葉原ダイビル 11Ｆ,1974,,113,30 百万円,,,代表取締役社長 守屋 光興
2024-08-01,大成ネット株式会社,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◆コンピュータシステムのコンサルティング・企画・開発・運用◆サーバ・ネットワーク設計・構築◆RFID事業（自社サービス）『Tocoppi（トコッピ）』『すやっぴ』などの開発・販売◆自社パッケージソフトの企画・開発・販売・保守・ホームページ簡単作成サービス『Balloon』・会員カードシステム『Members Club』・訪問看護システム『ケアフローレンス』など◆IoTの研究・開発 2021年9月doda掲載求人より引用,東京都港区芝大門1-10-11芝大門センタービル 4Ｆ,1996,,112,50 百万円,,,代表取締役 相馬 巨明
2024-08-01,六ヶ所再処理メンテナンスサービス株式会社,その他,求人なし,,青森県上北郡六ヶ所村大字尾駮字弥栄平1-45,2001,,112,30 百万円,,,代表取締役 金川 昭宏
