更新日,名称,業界(小分類),求人有無,所在地,設立,平均年齢,従業員数,企業URL,代表者,資本金,事業内容
2024-08-01,行政書士法人名南経営,司法書士事務所・行政書士事務所,求人なし,愛知県名古屋市中村区名駅1-1-1ＪＰタワー名古屋,2015,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,東名行政書士法人,司法書士事務所・行政書士事務所,求人なし,愛知県名古屋市中区錦3-23-18ニューサカエビル 4Ｆ,2005,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 吉川 寿一,,
2024-08-01,行政書士法人きずな愛知,司法書士事務所・行政書士事務所,求人なし,愛知県名古屋市中川区葉池町2-1,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 須崎 俊行,,
2024-08-01,行政書士法人えひめサポート総合法務事務所,司法書士事務所・行政書士事務所,求人なし,愛媛県松山市勝山町2-3-1,2009,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 深見 豪,,
2024-08-01,行政書士法人きずな仙台,司法書士事務所・行政書士事務所,求人なし,宮城県仙台市宮城野区扇町1-8-5東邦運輸倉庫株式会社仙台扇町支店2Ｆ,2015,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 佐藤 麻紀子,,
2024-08-01,行政書士法人山口事務所,司法書士事務所・行政書士事務所,求人なし,京都府京都市伏見区竹田向代町51-5京都自動車会館3Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 山口 隆児,,
2024-08-01,行政書士法人合同経営,司法書士事務所・行政書士事務所,求人なし,香川県高松市木太町3396-11（株）合同経営,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 長門 恵子,,
2024-08-01,行政書士法人井口事務所,司法書士事務所・行政書士事務所,求人なし,新潟県長岡市平島1-81,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 小宮 淳,,
2024-08-01,ＴＮＧ行政書士法人,司法書士事務所・行政書士事務所,求人なし,千葉県市川市南八幡4-2-5いちかわ情報プラザ404,2011,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 西 正一郎,,
2024-08-01,行政書士法人江川事務所,司法書士事務所・行政書士事務所,求人なし,千葉県成田市公津の杜3-6-4公津タウンビル 3Ｆ,2011,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 江川 知彦,,
2024-08-01,行政書士法人北野国際事務所,司法書士事務所・行政書士事務所,求人なし,千葉県千葉市中央区千葉港2-1千葉中央コミュニティセンター 1Ｆ,2015,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 北野 敏夫,,
2024-08-01,行政書士法人アイサポー卜総合法務事務所,司法書士事務所・行政書士事務所,求人なし,大分県佐伯市大手町3-7-26,2011,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 野村 義友,,
2024-08-01,行政書士法人ティグレ,司法書士事務所・行政書士事務所,求人なし,大阪府大阪市中央区谷町2-2-22ＮＳビル 5Ｆ,2009,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 櫻井 徹,,
2024-08-01,行政書士法人アシスト合同法務事務所,司法書士事務所・行政書士事務所,求人なし,大阪府大阪市中央区南新町2-2-10大平第二ビル 3Ｆ,2012,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 澤井 大介,,
2024-08-01,行政書士法人第一綜合事務所,司法書士事務所・行政書士事務所,無,大阪府大阪市中央区北久宝寺町3-1-6船場ミッドキューブ3Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 若松 直,,
2024-08-01,サポートドア行政書士法人,司法書士事務所・行政書士事務所,求人なし,大阪府大阪市北区堂島2-1-27桜橋千代田ビル 4Ｆ,2012,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 阿部 勉,,
2024-08-01,成迫行政書士法人,司法書士事務所・行政書士事務所,求人なし,長野県松本市巾上9-9税理士法人成迫会計事務所 2Ｆ,2012,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 成迫 升敏,,
2024-08-01,行政書士法人増田法務事務所,司法書士事務所・行政書士事務所,求人なし,東京都大田区仲池上1-7-116号,2009,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,Ｆｏｒｖｉｓ　Ｍａｚａｒｓ行政書士法人,司法書士事務所・行政書士事務所,求人なし,東京都港区赤坂1-11-44赤坂インターシティ 5Ｆ,2011,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,カノン行政書士法人,司法書士事務所・行政書士事務所,求人なし,東京都渋谷区代々木2-14-5新宿Ｆ2ビル 3Ｆ,2010,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 掛本 浩美,,
2024-08-01,行政書士法人ＮＣＰ,司法書士事務所・行政書士事務所,無,東京都千代田区麹町4-2-7麹町ミッドスクエア3Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 井上 真之,,・相続手続サポート・遺言の作成サポート・セミナー、社員研修東京都特別区（23区）職員研修担当野村不動産 社員研修担当 相続アドバイザーオリックス・サービサー 社員研修担当多摩信用金庫 社員研修担当（相続分野）月刊フューネラルビジネス連載担当週刊ダイヤモンド（相続特集）総監修 2024年6月doda掲載求人より引用
2024-08-01,行政書士法人マロン,司法書士事務所・行政書士事務所,求人なし,東京都新宿区新宿2-11-2ＹＭビル 5Ｆ,2008,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 野口 洋史,,
2024-08-01,行政書士法人Ｓｏｌｉｃｉｔｏｒ,司法書士事務所・行政書士事務所,求人なし,東京都新宿区新宿2-1-8エスケー新宿御苑ビル 南館3Ｆ,2006,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,社員 山田 啓二,,
2024-08-01,ＴＯＭＡ行政書士法人,司法書士事務所・行政書士事務所,求人なし,東京都千代田区丸の内1-8-3丸の内トラストタワー本館3Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 藤間 秋男,,
2024-08-01,日本パートナー行政書士法人,司法書士事務所・行政書士事務所,求人なし,東京都千代田区神田駿河台4-3新お茶の水ビルディング 17Ｆ,2005,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 神野 宗介,,
2024-08-01,行政書士法人佐藤事務所,司法書士事務所・行政書士事務所,求人なし,東京都千代田区神田須田町1-4Ｙ101ビル 7Ｆ,2008,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,行政書士法人レガシィ,司法書士事務所・行政書士事務所,求人なし,東京都中央区八重洲2-2-1東京ミッドタウン八重洲八重洲セントラルタワー,2008,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 天野 隆,,
2024-08-01,行政書士法人ＡＣＲＯＳＥＥＤ,司法書士事務所・行政書士事務所,求人なし,東京都千代田区平河町2-6-1,2005,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 佐野 誠,,
2024-08-01,さむらい行政書士法人,司法書士事務所・行政書士事務所,無,東京都台東区上野7-4-7ＶＯＲＴ上野 4Ｆ,2012,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 小島 健太郎,,【入管手続業務】在留資格認定証明書交付申請在留資格変更許可申請在留期間更新許可申請就労資格証明書交付申請資格外活動許可申請再入国許可申請永住許可申請帰化申請在留特別許可申請会社設立各種許認可申請【外国人雇用企業様向けサポート】入管手続業務各種相談対応 など 2024年1月doda掲載求人より引用
2024-08-01,日本リーディング行政書士法人,その他専門コンサルティング,求人なし,東京都中央区銀座1-14-7銀座吉澤ビル 3Ｆ,2016,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 碇谷 賢祐,,
2024-08-01,行政書士法人ＧＯＡＬ,司法書士事務所・行政書士事務所,求人なし,東京都中央区銀座1-15-7マック銀座ビル 402,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 石下 貴大,,
2024-08-01,行政書士法人チェスター,司法書士事務所・行政書士事務所,無,東京都中央区八重洲1-7-20八重洲口会館 2Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■相続に関する各種手続き業務 ■その他業務 2023年5月doda掲載求人より引用
2024-08-01,行政書士法人きずな東京,司法書士事務所・行政書士事務所,無,東京都品川区東品川1-2-5リバーサイド品川港南ビル 2Ｆ,2011,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 森本 克幸,,自動車登録業務、車庫申請、カーリースサポート等 2024年3月doda掲載求人より引用
2024-08-01,行政書士法人小野寺事務所,司法書士事務所・行政書士事務所,求人なし,東京都豊島区東池袋1-35-8,2004,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 小野寺 廣治,,
2024-08-01,あさひ行政書士法人,司法書士事務所・行政書士事務所,無,兵庫県神戸市中央区江戸町95井門神戸ビル 5Ｆ,2014,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 西木 文明,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■相続手続き■遺言書作成 など 2022年1月doda掲載求人より引用
2024-08-01,司法書士法人牧野事務所,司法書士事務所・行政書士事務所,求人なし,愛知県刈谷市野田町馬池7-7,2009,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 牧野 伸正,,
2024-08-01,司法書士法人名南経営,司法書士事務所・行政書士事務所,求人なし,愛知県名古屋市中村区名駅1-1-1ＪＰタワー名古屋 33Ｆ,2008,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 荻野 恭弘,,
2024-08-01,司法書士法人ＧＬＰ　ＥＡＳＴ,司法書士事務所・行政書士事務所,求人なし,愛知県名古屋市中区錦3-6-35ＷＡＫＩＴＡ名古屋ビル 7Ｆ,2013,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,司法書士法人アクシス,司法書士事務所・行政書士事務所,求人なし,愛知県名古屋市東区徳川1-15-30名古屋リザンビル 8Ｆ,2012,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 金山 幸司,,
2024-08-01,柴山コンサルタント司法書士法人,司法書士事務所・行政書士事務所,求人なし,愛知県名古屋市東区白壁1-69,2011,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,司法書士法人クオーレ,司法書士事務所・行政書士事務所,求人なし,愛知県名古屋市北区大曽根4-17-23イトーピア大曽根マンション 206,2015,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 鈴田 祐三,,
2024-08-01,司法書士法人永田事務所,司法書士事務所・行政書士事務所,求人なし,岡山県倉敷市白楽町249-5倉敷商工会館 4Ｆ,2006,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 永田 妙子,,
2024-08-01,司法書士法人おりべ合同事務所,司法書士事務所・行政書士事務所,求人なし,岐阜県多治見市栄町1-54-1,2015,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 伊藤 正樹,,
2024-08-01,ひかり司法書士法人,その他専門コンサルティング,求人なし,京都府京都市中京区烏丸通夷川上る少将井町222シカタオンズビルディング 301,2006,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 上田 茂,,
2024-08-01,司法書士法人アドヴァンス,司法書士事務所・行政書士事務所,求人なし,佐賀県鹿島市大字納富分2615-3,2010,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,司法書士法人引地事務所,司法書士事務所・行政書士事務所,求人なし,埼玉県さいたま市大宮区土手町3-106-2司法ビル 3Ｆ,2006,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
