更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容,上場市場名
2024-08-01,株式会社アンシャンテ,経営・戦略コンサルティング,求人なし,埼玉県川口市北園町14-6マシハイム北園Ｂ221号室,2017,代表取締役 青栁 浩,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,トイカケル株式会社,その他専門コンサルティング,求人なし,福岡県福岡市博多区博多駅東1-12-17オフィスニューガイア博多駅前 3Ｆ,2017,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社フリーランス,その他専門コンサルティング,求人なし,福岡県福岡市博多区店屋町4-8,2017,代表取締役 鈴木 貴人,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社ＫＩＫ,その他専門コンサルティング,求人なし,東京都中央区日本橋室町4-1-14日本橋アサヒビル 4Ｆ,2017,代表取締役 古田 司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社ダイワマネジメント,経営・戦略コンサルティング,求人なし,奈良県大和高田市幸町7-37,1984,代表取締役 平井 克典,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,15 百万円,,
2024-08-01,株式会社ＦＲＯＮＴＢＡＳＥ,その他専門コンサルティング,求人なし,神奈川県中郡大磯町東小磯1003-3,2017,代表取締役 白井 文章,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,2 百万円,,
2024-08-01,プロトライブ株式会社,マーケティング・リサーチ,求人なし,東京都千代田区丸の内1-8-3,2017,代表取締役 尾沼 友博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社ポテンシャライト,組織人事コンサルティング,無,東京都目黒区上目黒2-9-35中目黒ＧＳ第2ビル 3Ｆ,2017,代表取締役 山根 一城,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,7 百万円,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◆人事支援事業◆採用支援ソリューション事業◆人材紹介事業 職業紹介許可番号(13-ユ-308564) 2022年10月doda掲載求人より引用,
2024-08-01,ＡＢＴマーケティング株式会社,マーケティング・リサーチ,求人なし,東京都江東区豊洲5-6-52,2017,代表取締役 小曽根 憲,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,50 百万円,,
2024-08-01,株式会社Ａ－ＤＯＳ,総合コンサルティング,求人なし,京都府京都市北区紫竹西野山東町31-7,2017,代表取締役 福本 晃,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社アソシエ,その他専門コンサルティング,求人なし,北海道札幌市中央区北二条東3-2-6,2016,代表取締役 淡路 千広,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社日本マネジメントシステム,経営・戦略コンサルティング,求人なし,東京都板橋区中台3-27Ｇ1504,2008,代表取締役 古賀 京子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,2 百万円,,
2024-08-01,弁理士法人後藤特許事務所,特許事務所・弁理士事務所,求人なし,東京都千代田区霞が関3-3-1尚友会館 5Ｆ,2016,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,日本パートナー社会保険労務士法人,社会保険労務士事務所,求人なし,東京都千代田区神田駿河台4-3新お茶の水ビルディング,2003,代表社員 神野 宗介,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,スターバックス・トレーディング合同会社,マーケティング・リサーチ,求人なし,東京都品川区上大崎2-25-2新目黒東急ビル,2008,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,299 百万円,,
2024-08-01,株式会社エールズ,その他専門コンサルティング,求人なし,東京都港区西新橋1-20-3虎ノ門法曹ビルレジデンス1005,2016,代表取締役 山口 英樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,ムーンプライド株式会社,その他専門コンサルティング,求人なし,東京都港区六本木7-7-78Ｆ,2016,代表取締役 中村 基樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社キュービック,マーケティング・リサーチ,求人なし,東京都新宿区新宿4-1-6ＪＲ新宿ミライナタワー 18Ｆ,2016,代表取締役 小池 徹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,4 百万円,,
2024-08-01,エイコム株式会社,マーケティング・リサーチ,求人なし,東京都新宿区新宿1-18-13協建新宿一丁目ビル,2011,代表取締役 飯塚 吉純,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社フランクジャパン,経営・戦略コンサルティング,求人なし,東京都港区南青山1-15-15乃木坂パークフロント 6Ｆ、9Ｆ,2016,代表取締役 田中 継東,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,90 百万円,,
2024-08-01,ＬＩＦＥ　ＭＡＰ合同会社,財務・会計アドバイザリー（FAS）,求人なし,東京都渋谷区恵比寿1-19-19恵比寿ビジネスタワー10Ｆ,2009,代表社員 武者 美奈子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,弁護士法人水天宮法律事務所,法律事務所,求人なし,東京都中央区日本橋人形町1-1-22グランピアビル4Ｆ,2016,社員 前岨 博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,株式会社ジーエルシー,経営・戦略コンサルティング,求人なし,東京都港区芝5-29-20,2016,代表取締役 金子 裕輔,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,30 百万円,,
2024-08-01,いっしょに税理士法人,税理士法人,求人なし,東京都渋谷区恵比寿1-8-6,2016,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,税理士法人ＹＭＧ林会計,コンサルティング・リサーチ業界・専門事務所・監査法人・税理士法人,求人なし,神奈川県横浜市緑区十日市場町861-6,2017,代表社員 林 充之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,イプソスヘルスケアジャパンリミテッド,その他専門コンサルティング,求人なし,東京都港区虎ノ門4-3-13ヒューリック神谷町ビル 8Ｆ,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,株式会社ＬＥＧＡＲＥ,経営・戦略コンサルティング,求人なし,東京都品川区東五反田5-27-3第2野村ビル 9Ｆ,2017,代表取締役 新田 裕介,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,8 百万円,,
2024-08-01,エルフ・コーポレーション,経営・戦略コンサルティング,求人なし,愛知県名古屋市中区栄3-2-3名古屋日興證券ビル 4Ｆ,,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,株式会社ブルーアースセキュリティ,その他専門コンサルティング,求人なし,東京都中央区八丁堀3-1-3飯野ビル 7Ｆ,2017,代表取締役 森 康二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,,
2024-08-01,株式会社さくら綜合事務所,その他専門コンサルティング,無,東京都千代田区神田神保町1-11,2017,代表取締役 杉本 茂,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,,
2024-08-01,株式会社Ｖｅｎｔｕｓ,経営・戦略コンサルティング,求人なし,東京都品川区上大崎2-24-11505,2017,代表取締役 村上 翼,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,7 百万円,,
2024-08-01,株式会社Ｗｉｌｌ　Ｌａｂ,その他専門コンサルティング,求人なし,東京都台東区蔵前4-30-7,2017,代表取締役 小安 美和,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,7 百万円,,
2024-08-01,ディア・マスターズ株式会社,その他専門コンサルティング,求人なし,東京都大田区北馬込2-10-2502,2017,代表取締役 板倉 正幸,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,,
2024-08-01,アクティブビジョン株式会社,経営・戦略コンサルティング,求人なし,東京都千代田区平河町2-5-3ＮａｇａｔａｃｈｏＧＲＩＤ 5Ｆ,2017,代表取締役 川端 康夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,,
2024-08-01,一般社団法人日本イスラエルビジネス協会,その他専門コンサルティング,求人なし,東京都千代田区岩本町2-8-8,2016,代表理事 夏井 淳一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,ハイフィールド税理士法人,税理士法人,求人なし,宮城県仙台市青葉区二日町3-10グラン・シャリオビル3Ｆ,2016,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,Ｒａｙ　Ｊａｐａｎ株式会社,経営・戦略コンサルティング,求人なし,東京都中央区銀座8-14-5,2017,代表取締役 肖 瀟雨,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,30 百万円,,
2024-08-01,バランスト・グロース・コンサルティング株式会社,経営・戦略コンサルティング,求人なし,東京都中央区銀座1-20-17押谷ビル 9Ｆ,2017,代表取締役 松田 栄一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,15 百万円,,
2024-08-01,ソレール株式会社,その他専門コンサルティング,求人なし,東京都港区南麻布1-4-21・1Ｆ,2016,代表取締役 坂本 勝也,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,社会保険労務士法人ことのは,社会保険労務士事務所,求人なし,神奈川県横浜市西区みなとみらい2-2-1横浜ランドマークタワー 30Ｆ,2017,代表社員 飯田 剛史,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,株式会社ＢＵＮＫＡ,その他専門コンサルティング,求人なし,福岡県福岡市博多区山王1-1-32博多堀池ビル7Ｆ,2017,代表取締役 髙武 純一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社ｕｎｉ’ｑｕｅ,経営・戦略コンサルティング,求人なし,東京都渋谷区渋谷2-14-6,2017,代表取締役 若宮 和男,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社ソーシャルキャピタルマネジメント,経営・戦略コンサルティング,求人なし,東京都杉並区高井戸東4-26-9,2017,代表取締役 小林 博之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社ビルド・バリュー,税理士法人,求人なし,東京都渋谷区千駄ヶ谷4-4-4フィールド北参道6Ｆ,2017,代表取締役 小久保 忍,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社ｌｉｎｉｘ,組織人事コンサルティング,求人なし,東京都新宿区上落合3-8-25,2017,代表取締役 髙井 彬,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社カシワバラ・ハンズ,その他専門コンサルティング,求人なし,東京都港区港南1-2-70品川シーズンテラス 18Ｆ,2017,代表取締役 柏原 伸介,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,50 百万円,,
2024-08-01,株式会社バーニングスピリッツ,その他専門コンサルティング,求人なし,東京都調布市富士見町2-15-4パークホームズ調布スクエアガーデン 304,2017,代表取締役 堺 剛,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,,
2024-08-01,株式会社Ｊｍｉｘ,その他専門コンサルティング,無,北海道札幌市中央区南一条西5-5-5北日本中央ビル 9Ｆ,2017,代表取締役 木元 純平,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,【キッチンカーの運営やSNS広告など新しい事業展開にもチャレンジ中！】■通信事業■販売事業■コールセンター事業■代理店コンサルティング事業■テレマーケティング事業■アプリの企画・運営・プロモーション事業■イベントの運営企画事業など 2024年4月doda掲載求人より引用,
2024-08-01,株式会社ＬＡＮＤ　ＭＡＲＫ,その他専門コンサルティング,求人なし,東京都足立区千住橋戸町54-3701,2017,代表取締役 足海 涼太,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,7 百万円,,
