更新日,名称,業界(小分類),求人有無,所在地,設立,資本金,平均年齢,従業員数,企業URL,代表者,事業内容
2024-08-01,ＡＤＰ　Ｊａｐａｎ合同会社,アウトソーシング,無,東京都港区虎ノ門5-13-1虎ノ門40ＭＴビル 7Ｆ,2014,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＩＣＳ株式会社,人材派遣,無,東京都中央区晴海1-8-8晴海アイランド トリトンスクエア オフィスタワーＷ棟 5Ｆ,2015,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 片桐 智,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■人材派遣事業■建設事業（設計・設備管理・保守）［労働者派遣事業許可］派13-313802［有料職業紹介事業許可］13-ユ-313297 2023年7月doda掲載求人より引用
2024-08-01,株式会社空蝉,人材派遣,求人なし,東京都板橋区氷川町32-9,2015,22 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 今井 貴博,
2024-08-01,株式会社ＴＳ－ＰＲＯＪＥＣＴ,人材派遣,求人なし,神奈川県川崎市川崎区東田町9-6加瀬ビル,2014,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鈴木 毅,
2024-08-01,合同会社ケープラン,人材派遣,求人なし,静岡県浜松市中央区高塚町1788-12,2013,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 加藤 大,
2024-08-01,合同会社ダッシュ配ぜん人紹介所,人材紹介・職業紹介,求人なし,愛知県名古屋市緑区相川3-200篠の風ハイツ 207,2015,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 後藤 大介,
2024-08-01,株式会社労務サポート,人材紹介・職業紹介,求人なし,愛知県名古屋市中村区横井1-313-2,2013,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 後藤 昌雄,
2024-08-01,有限会社重田左官,人材派遣,求人なし,愛知県一宮市浅井町江森字森前1-1ナビウッディ一宮2番館 701,2005,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 重田 正男,
2024-08-01,キャリアライフコンパス合同会社,人材紹介・職業紹介,求人なし,大阪府大阪市中央区伏見町2-6-2,2011,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 田中 由紀夫,
2024-08-01,合同会社キャリアジェンヌ,研修サービス,求人なし,大阪府藤井寺市沢田1-4-46,2011,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 武田 祥子,
2024-08-01,ＭＹソリューション合同会社,アウトソーシング,求人なし,兵庫県神戸市北区鈴蘭台西町1-19-9サングレイ西鈴 101,2011,2 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 柳 雅弘,
2024-08-01,ｓｔｒａｎｇｅｒ合同会社,人材紹介・職業紹介,求人なし,東京都品川区北品川1-9-7トップルーム品川1015,2015,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表社員 池澤 夏之介,
2024-08-01,株式会社Ｓｅｖｅｎ　Ｒｉｃｈ　Ｃａｒｅｅｒ,人材紹介・職業紹介,求人なし,東京都渋谷区広尾5-23-5長谷部第1ビル 1Ｆ,2016,9 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 井澤 健介,
2024-08-01,株式会社ヴォートル,アウトソーシング,求人なし,東京都世田谷区松原3-40-7ＰｉｎｅＦｉｅｌｄＢｌｄｇ． 4Ｆ,1988,18 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 水野谷良子,
2024-08-01,株式会社うぇるねす,人材紹介・職業紹介,求人なし,東京都新宿区西新宿1-8-1新宿ビルディング,2002,18 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 下田 雅美,
2024-08-01,西日本国際人材センター株式会社,人材派遣,無,福岡県福岡市博多区空港前2-6-18,2016,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 高田 大祐,【外国籍の人材を国内企業に紹介する事業を展開しています】■特定技能向け人材サービス※有料職業紹介事業 許可番号／40-ユ-300847※登録支援機関登録番号／19登-000074 2024年4月doda掲載求人より引用
2024-08-01,株式会社ＣＳエージェンシー,技術系アウトソーシング（特定技術者派遣）,無,東京都中央区東日本橋1-6-5東日本橋佐藤ビル 5Ｆ,2016,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 多田 勇亮,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 マンション施設のアフターサービスに関わる人材派遣及び業務委託・デベロッパー及びゼネコンのアフター部門への建築技術者の派遣・コールセンター・一般事務等のスタッフの派遣・マンションの定期点検・改修工事に関わる業務委託・マンションの定期アフター対応に関わる業務委託・建設現場への建築技術者の派遣・建設現場における品質検査等の業務委託●労働者派遣事業（厚生労働大臣許可 派13-306765号） 2022年2月doda掲載求人より引用
2024-08-01,株式会社ディーエスキャリア,人材紹介・職業紹介,求人なし,東京都目黒区中目黒1-7-11ＥＸＡＭ中目黒ＩＩ105,2016,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 和田 祐子,
2024-08-01,株式会社ヒューマンアークス,人材派遣,求人なし,神奈川県横浜市港北区新横浜2-15-10,2016,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 富本 哲平,
2024-08-01,株式会社マイジョブ,求人サイト・求人メディア,求人なし,滋賀県野洲市高木272-53,2016,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中西 栄治,
2024-08-01,株式会社ＩＳＨＩＮ,コールセンター,求人なし,大阪府大阪市天王寺区小橋町2-13ＩＤＭビル 7Ｆ,2016,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 德山篤史,
2024-08-01,等身大株式会社,研修サービス,求人なし,神奈川県三浦市初声町下宮田28ＮＡＩＴＯアパート,2016,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 内藤 紗弥花,
2024-08-01,アクセスＨＲ株式会社,人材紹介・職業紹介,無,大阪府大阪市都島区中野町4-5-13プレジデントハイツ 205,2016,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 前川 聡,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 人材紹介事業[許認可]厚生労働大臣許可番号 27-ユ-302019特定技能登録支援機関 19登-003148 2023年5月doda掲載求人より引用
2024-08-01,株式会社ヘルスケア・フィット,アウトソーシング,無,大阪府大阪市中央区淡路町2-6-6淡路町パークビル2号館,2016,82 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 藤原 俊也,
2024-08-01,株式会社アビリティー・エージェント,人材紹介・職業紹介,求人なし,東京都港区虎ノ門1-1-21新虎ノ門実業会館5Ｆ,2016,6 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 寺田 智子,
2024-08-01,株式会社ステラカデンテワン,人材派遣,求人なし,滋賀県草津市野路東6-1-15エミナール南草津 504,2016,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 阪上 忠司,
2024-08-01,株式会社ＩｎｆｉｎｉｔｅＰ,人材派遣,求人なし,福岡県福岡市中央区大名2-10-31ネオハイツ天神705,2016,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 髙橋 啓太,
2024-08-01,株式会社ワンダフルブリッジ,人材派遣,求人なし,東京都港区三田2-13-9三田東門ビル 5Ｆ,2016,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大住 優喜,
2024-08-01,株式会社Ｎｉｊｉリクルーティング,人材紹介・職業紹介,求人なし,東京都港区浜松町2-5-3,2016,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 齋藤 敦,
2024-08-01,株式会社ＴＯＨＯＫＩ,人材派遣,求人なし,東京都港区赤坂2-19-8赤坂2丁目アネックス 2Ｆ,2016,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 王 筱卉,
2024-08-01,株式会社ＳＴＡＲ　ＣＡＲＥＥＲ,人材派遣,無,東京都渋谷区渋谷2-15-1渋谷クロスタワー 25Ｆ,2016,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 保坂 龍政,
2024-08-01,株式会社プロサイトスタッフ,人材紹介・職業紹介,求人なし,愛知県名古屋市熱田区桜田町19-21,2016,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鈴木 啓之,
2024-08-01,アジアクリエーション協同組合,人材紹介・職業紹介,求人なし,東京都中央区日本橋本石町4-5-5日本橋藤ビル,2010,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表理事 霜田 一樹,
2024-08-01,さくら国際交流協同組合,人材紹介・職業紹介,求人なし,東京都中央区八丁堀1-1-4井門八重洲通りビル 6Ｆ,2005,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表理事 土屋 裕二,
2024-08-01,ＴＡＧＡＩ株式会社,人材派遣,求人なし,大阪府大阪市中央区南船場4-10-20グランドメゾン西心斎橋 808,2016,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 坂口 晋一,
2024-08-01,Ｔｅｃｈｎｉｃａｌ　Ｗｏｒｘ事業協同組合,研修サービス,求人なし,岐阜県大垣市新田町4-74-3,2014,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表理事 廣 井誠,
2024-08-01,大阪テクノサポート協同組合,技術系アウトソーシング（特定技術者派遣）,無,大阪府東大阪市岩田町4-17-12,2015,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表理事 中西 徹,・外国人技能実習生の共同受入れ事業・外国人技能実習生受入れに係わる職業紹介事業・外国人特定技能生の人材紹介及び支援事業・共同労務管理事業 2024年4月doda掲載求人より引用
2024-08-01,Ｍ・Ｉ・Ｔ事業協同組合,アウトソーシング,無,福岡県大野城市南ケ丘2-1-21下川ビル 1Ｆ,2007,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表理事 何 偉,■外国人技能実習生受入事業■特定技能外国人受入支援事業■共同調達事業 2023年9月doda掲載求人より引用
2024-08-01,ティー・エス事業協同組合,人材派遣,求人なし,愛知県一宮市萩原町朝宮745,2004,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表理事 加藤 恭章,
2024-08-01,特定非営利活動法人キャリアデザインフォーラム,技術系アウトソーシング（特定技術者派遣）,求人なし,愛知県名古屋市中村区名駅4-24-5第2森ビル401,2002,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アジア人材育成事業協同組合,人材紹介・職業紹介,求人なし,大阪府大阪市西区北堀江1-3-2ビーイング四ツ橋 9Ｆ,2005,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,理事長 張 俊,
2024-08-01,２１世紀マンパワー事業協同組合,人材紹介・職業紹介,求人なし,東京都中央区日本橋小伝馬町1-3,2006,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表理事 伊達 レイ子,
2024-08-01,株式会社ジヨブメイト,人材派遣,求人なし,青森県青森市浪打1-14-3,1985,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 福士 陽子,
2024-08-01,株式会社Ｈ＆Ｓ　ＣＯ．，ＬＴＤ．,人材派遣,求人なし,宮城県仙台市宮城野区中野5-6-23,2006,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 八重樫 慶悟,
2024-08-01,ヒトベース株式会社,人材紹介・職業紹介,求人なし,宮城県仙台市青葉区本町2-1-1,2015,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 渡邊 徹,
2024-08-01,株式会社オルトスタッフ,人材派遣,求人なし,群馬県前橋市元総社町2-29-1ＫＸオフィスビル 1Ｆ 2号室,2007,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 三原 英人,
2024-08-01,ＨＭＹ株式会社,人材紹介・職業紹介,求人なし,兵庫県西宮市樋之池町28-43,2016,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山田 博文,
2024-08-01,株式会社グローバルスタイル,人材派遣,無,東京都港区南青山2-26-37ＶＯＲＴ外苑前 Ⅰ 7Ｆ,2016,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 坂井 良治,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 労働者派遣業／建築、土木、建築設備、システムエンジニア、プラントの設計及び施工管理業務における人材派遣事業 ◆派遣事業許可番号：派07-300269 ◆有料職業紹介事業許可番号：07-ユ-300190 2021年10月doda掲載求人より引用
